y,x,street_count,highway,ref,geometry,avg_minutes,15_minutes
51.2352877,6.7862309,3,,,POINT (6.7862309 51.2352877),0.3333333333333333,True
51.2214746,6.7815044,3,,,POINT (6.7815044 51.2214746),0.3333333333333333,True
51.2018294,6.7763211,5,,,POINT (6.7763211 51.2018294),0.3333333333333333,True
51.231495,6.7601218,3,,,POINT (6.7601218 51.231495),11.0,True
51.2072781,6.7888991,3,,,POINT (6.7888991 51.2072781),1.3333333333333333,True
51.2226519,6.7867966,4,,,POINT (6.7867966 51.2226519),1.0,True
51.200876,6.7625264,3,,,POINT (6.7625264 51.200876),9.0,True
51.2222444,6.7459864,3,,,POINT (6.7459864 51.2222444),30.0,False
51.2466278,6.7744986,3,,,POINT (6.7744986 51.2466278),0.6666666666666666,True
51.2025,6.8083019,3,,,POINT (6.8083019 51.2025),20.333333333333332,False
51.232025,6.8091738,4,,,POINT (6.8091738 51.232025),20.333333333333332,False
51.2484581,6.7624445,4,crossing,,POINT (6.7624445 51.2484581),12.666666666666666,True
51.2066851,6.7632517,1,,,POINT (6.7632517 51.2066851),10.333333333333334,True
51.229102,6.7936503,3,,,POINT (6.7936503 51.229102),6.333333333333333,True
51.2000795,6.8135369,3,,,POINT (6.8135369 51.2000795),28.333333333333332,False
51.2209239,6.8087458,5,,,POINT (6.8087458 51.2209239),20.666666666666668,False
51.2258024,6.7767675,3,,,POINT (6.7767675 51.2258024),2.0,True
51.230175,6.8182078,3,,,POINT (6.8182078 51.230175),33.333333333333336,False
51.2190881,6.8144003,3,,,POINT (6.8144003 51.2190881),29.333333333333332,False
51.2141853,6.8042456,1,,,POINT (6.8042456 51.2141853),16.666666666666668,False
51.2386566,6.779428,3,,,POINT (6.779428 51.2386566),0.6666666666666666,True
51.2044844,6.8157912,3,,,POINT (6.8157912 51.2044844),35.333333333333336,False
51.2365209,6.7858533,3,,,POINT (6.7858533 51.2365209),0.0,True
51.2517563,6.7781704,3,,,POINT (6.7781704 51.2517563),2.3333333333333335,True
51.2071719,6.7645409,4,,,POINT (6.7645409 51.2071719),6.666666666666667,True
51.2352464,6.7465686,3,,,POINT (6.7465686 51.2352464),29.666666666666668,False
51.2186866,6.77095,3,,,POINT (6.77095 51.2186866),2.3333333333333335,True
51.2467726,6.7925559,3,,,POINT (6.7925559 51.2467726),3.6666666666666665,True
51.2110079,6.7829569,3,crossing,,POINT (6.7829569 51.2110079),0.6666666666666666,True
51.2520107,6.7834598,1,,,POINT (6.7834598 51.2520107),1.3333333333333333,True
51.2470688,6.7767827,3,,,POINT (6.7767827 51.2470688),1.6666666666666667,True
51.2147765,6.8006749,5,,,POINT (6.8006749 51.2147765),13.0,True
51.2155913,6.7768214,4,traffic_signals,,POINT (6.7768214 51.2155913),1.0,True
51.1991959,6.806518,3,,,POINT (6.806518 51.1991959),21.333333333333332,False
51.2008322,6.7539173,3,,,POINT (6.7539173 51.2008322),16.666666666666668,False
51.2038973,6.8078808,4,,,POINT (6.8078808 51.2038973),21.333333333333332,False
51.2002369,6.7623908,3,,,POINT (6.7623908 51.2002369),9.333333333333334,True
51.2357877,6.8183975,3,,,POINT (6.8183975 51.2357877),31.0,False
51.2346452,6.8183431,3,,,POINT (6.8183431 51.2346452),33.0,False
51.2172629,6.7676437,4,,,POINT (6.7676437 51.2172629),5.666666666666667,True
51.2150315,6.8030419,3,,,POINT (6.8030419 51.2150315),15.666666666666666,False
51.2302468,6.8083506,3,,,POINT (6.8083506 51.2302468),24.0,False
51.2113093,6.7924217,3,,,POINT (6.7924217 51.2113093),2.3333333333333335,True
51.2136648,6.7754295,1,,,POINT (6.7754295 51.2136648),1.0,True
51.228782,6.7817175,3,,,POINT (6.7817175 51.228782),0.0,True
51.2010076,6.8084419,1,,,POINT (6.8084419 51.2010076),21.0,False
51.2339753,6.7725391,4,,,POINT (6.7725391 51.2339753),1.3333333333333333,True
51.205573,6.7959544,3,,,POINT (6.7959544 51.205573),6.0,True
51.2385742,6.8184991,3,,,POINT (6.8184991 51.2385742),36.0,False
51.2280596,6.8003382,4,crossing,,POINT (6.8003382 51.2280596),12.0,True
51.239848,6.7611546,4,,,POINT (6.7611546 51.239848),24.333333333333332,False
51.2004033,6.7981156,4,,,POINT (6.7981156 51.2004033),13.0,True
51.2335823,6.7382911,3,,,POINT (6.7382911 51.2335823),34.666666666666664,False
51.2403125,6.7858557,1,,,POINT (6.7858557 51.2403125),0.0,True
51.2201135,6.7888327,4,,,POINT (6.7888327 51.2201135),1.0,True
51.2113913,6.792525,4,crossing,,POINT (6.792525 51.2113913),2.3333333333333335,True
51.2012157,6.7946846,3,,,POINT (6.7946846 51.2012157),7.333333333333333,True
51.1985958,6.8100743,3,,,POINT (6.8100743 51.1985958),26.333333333333332,False
51.2279128,6.7859695,3,,,POINT (6.7859695 51.2279128),0.3333333333333333,True
51.2454337,6.7365215,1,crossing,,POINT (6.7365215 51.2454337),46.0,False
51.2370572,6.7332955,1,,,POINT (6.7332955 51.2370572),44.333333333333336,False
51.2497012,6.7996541,4,crossing,,POINT (6.7996541 51.2497012),16.333333333333332,False
51.2372403,6.7748145,3,,,POINT (6.7748145 51.2372403),1.0,True
51.2238257,6.8103902,1,,,POINT (6.8103902 51.2238257),24.0,False
51.2386174,6.7466071,3,,,POINT (6.7466071 51.2386174),36.0,False
51.2218044,6.7692997,3,turning_circle,,POINT (6.7692997 51.2218044),7.0,True
51.2194329,6.811687,3,,,POINT (6.811687 51.2194329),26.333333333333332,False
51.2412015,6.7430456,3,,,POINT (6.7430456 51.2412015),35.333333333333336,False
51.2089039,6.7737497,3,,,POINT (6.7737497 51.2089039),0.6666666666666666,True
51.2130412,6.8086785,1,,,POINT (6.8086785 51.2130412),23.0,False
51.2003176,6.7979078,1,,,POINT (6.7979078 51.2003176),13.0,True
51.2027362,6.8076707,3,,,POINT (6.8076707 51.2027362),20.333333333333332,False
51.2178422,6.7784867,1,,,POINT (6.7784867 51.2178422),2.0,True
51.2474915,6.7951339,1,,,POINT (6.7951339 51.2474915),6.333333333333333,True
51.211807,6.7722268,3,,,POINT (6.7722268 51.211807),1.3333333333333333,True
51.2190532,6.8144916,3,,,POINT (6.8144916 51.2190532),29.333333333333332,False
51.2495972,6.7673098,3,,,POINT (6.7673098 51.2495972),9.0,True
51.214645,6.8172157,1,,,POINT (6.8172157 51.214645),33.0,False
51.2161662,6.7514424,4,,,POINT (6.7514424 51.2161662),22.333333333333332,False
51.2035792,6.7903759,1,,,POINT (6.7903759 51.2035792),1.0,True
51.2439591,6.7855633,4,,,POINT (6.7855633 51.2439591),0.3333333333333333,True
51.2192645,6.8029516,3,elevator,,POINT (6.8029516 51.2192645),18.0,False
51.2156034,6.774765,3,,,POINT (6.774765 51.2156034),0.6666666666666666,True
51.2105679,6.7394979,1,,,POINT (6.7394979 51.2105679),33.0,False
51.2380838,6.7352233,4,crossing,,POINT (6.7352233 51.2380838),44.0,False
51.225243,6.7817921,4,,,POINT (6.7817921 51.225243),0.3333333333333333,True
51.2267138,6.7994985,1,,,POINT (6.7994985 51.2267138),11.0,True
51.2115108,6.7936127,4,,,POINT (6.7936127 51.2115108),3.3333333333333335,True
51.225839,6.8032178,1,,,POINT (6.8032178 51.225839),16.333333333333332,False
51.2264127,6.798593,3,,,POINT (6.798593 51.2264127),10.333333333333334,True
51.2085724,6.806835,1,,,POINT (6.806835 51.2085724),19.333333333333332,False
51.2402972,6.7520951,1,,,POINT (6.7520951 51.2402972),29.666666666666668,False
51.2088046,6.808117,3,,,POINT (6.808117 51.2088046),21.0,False
51.2330982,6.7875508,4,,,POINT (6.7875508 51.2330982),0.0,True
51.2357167,6.7477591,1,,,POINT (6.7477591 51.2357167),32.333333333333336,False
51.2051853,6.7583788,1,,,POINT (6.7583788 51.2051853),15.333333333333334,False
51.2053614,6.7872109,3,,,POINT (6.7872109 51.2053614),0.0,True
51.2180254,6.7625682,1,,,POINT (6.7625682 51.2180254),11.333333333333334,True
51.2103391,6.7702778,1,,,POINT (6.7702778 51.2103391),3.3333333333333335,True
51.2263618,6.7785469,3,,,POINT (6.7785469 51.2263618),1.6666666666666667,True
51.1991765,6.7603484,3,,,POINT (6.7603484 51.1991765),13.333333333333334,True
51.2043561,6.7865918,3,,,POINT (6.7865918 51.2043561),0.0,True
51.2061465,6.7825458,1,,,POINT (6.7825458 51.2061465),2.3333333333333335,True
51.2024165,6.8086859,3,,,POINT (6.8086859 51.2024165),20.333333333333332,False
51.2341952,6.7785555,1,,,POINT (6.7785555 51.2341952),2.0,True
51.233513,6.7722996,3,,,POINT (6.7722996 51.233513),1.3333333333333333,True
51.2382063,6.8026677,3,crossing,,POINT (6.8026677 51.2382063),15.0,True
51.2300584,6.7581389,3,,,POINT (6.7581389 51.2300584),14.0,True
51.2238437,6.7939485,3,,,POINT (6.7939485 51.2238437),5.0,True
51.2199013,6.8092868,3,,,POINT (6.8092868 51.2199013),23.666666666666668,False
51.1992174,6.7423753,3,,,POINT (6.7423753 51.1992174),36.333333333333336,False
51.2053272,6.8083613,3,,,POINT (6.8083613 51.2053272),19.333333333333332,False
51.211252,6.7830624,3,,,POINT (6.7830624 51.211252),1.3333333333333333,True
51.2009311,6.7550849,1,,,POINT (6.7550849 51.2009311),16.333333333333332,False
51.2153877,6.7996456,1,,,POINT (6.7996456 51.2153877),11.333333333333334,True
51.2433323,6.8000473,1,,,POINT (6.8000473 51.2433323),10.333333333333334,True
51.2189881,6.7801428,3,crossing,,POINT (6.7801428 51.2189881),1.0,True
51.2498463,6.7651398,3,,,POINT (6.7651398 51.2498463),10.0,True
51.2127008,6.7954624,4,,,POINT (6.7954624 51.2127008),5.666666666666667,True
51.2116453,6.7565059,1,,,POINT (6.7565059 51.2116453),17.0,False
51.1995751,6.806373,3,,,POINT (6.806373 51.1995751),21.333333333333332,False
51.214142,6.8183945,1,,,POINT (6.8183945 51.214142),33.333333333333336,False
51.2198539,6.7939411,1,,,POINT (6.7939411 51.2198539),5.333333333333333,True
51.2125948,6.7530569,1,,,POINT (6.7530569 51.2125948),21.0,False
51.205361,6.8077121,1,,,POINT (6.8077121 51.205361),20.333333333333332,False
51.2265574,6.7771096,1,,,POINT (6.7771096 51.2265574),2.3333333333333335,True
51.2091158,6.7490688,3,,,POINT (6.7490688 51.2091158),26.666666666666668,False
51.229595,6.7770318,3,,,POINT (6.7770318 51.229595),1.6666666666666667,True
51.2045318,6.7860653,3,crossing,,POINT (6.7860653 51.2045318),0.3333333333333333,True
51.2152926,6.7607489,4,,,POINT (6.7607489 51.2152926),12.333333333333334,True
51.2134627,6.7607398,4,crossing,,POINT (6.7607398 51.2134627),13.0,True
51.2309553,6.7752316,4,,,POINT (6.7752316 51.2309553),0.6666666666666666,True
51.218472,6.7902174,3,,,POINT (6.7902174 51.218472),0.6666666666666666,True
51.2321768,6.8181663,3,,,POINT (6.8181663 51.2321768),30.666666666666668,False
51.2110402,6.7957691,4,,,POINT (6.7957691 51.2110402),5.333333333333333,True
51.2444201,6.7724126,4,,,POINT (6.7724126 51.2444201),1.3333333333333333,True
51.2197392,6.7941213,3,,,POINT (6.7941213 51.2197392),5.333333333333333,True
51.234131,6.7497999,1,,,POINT (6.7497999 51.234131),25.0,False
51.2356068,6.7846456,3,,,POINT (6.7846456 51.2356068),1.6666666666666667,True
51.2209376,6.7987392,4,crossing,,POINT (6.7987392 51.2209376),10.666666666666666,True
51.216992,6.7825923,3,,,POINT (6.7825923 51.216992),1.0,True
51.2119143,6.798966,1,,,POINT (6.798966 51.2119143),10.333333333333334,True
51.2053483,6.7995785,3,,,POINT (6.7995785 51.2053483),10.333333333333334,True
51.2298372,6.7565708,1,,,POINT (6.7565708 51.2298372),18.333333333333332,False
51.2490508,6.7679027,3,,,POINT (6.7679027 51.2490508),10.333333333333334,True
51.221955,6.7466574,3,,,POINT (6.7466574 51.221955),29.333333333333332,False
51.2103097,6.7928396,1,,,POINT (6.7928396 51.2103097),9.333333333333334,True
51.2023879,6.7804274,3,crossing,,POINT (6.7804274 51.2023879),1.3333333333333333,True
51.2031325,6.7893639,3,,,POINT (6.7893639 51.2031325),0.6666666666666666,True
51.2125722,6.785054,3,,,POINT (6.785054 51.2125722),0.3333333333333333,True
51.2077927,6.778257,1,,,POINT (6.778257 51.2077927),2.3333333333333335,True
51.2197523,6.7768195,3,,,POINT (6.7768195 51.2197523),1.3333333333333333,True
51.2317187,6.7435529,3,,,POINT (6.7435529 51.2317187),27.0,False
51.2181547,6.7586789,3,,,POINT (6.7586789 51.2181547),14.666666666666666,True
51.2006887,6.7849669,3,,,POINT (6.7849669 51.2006887),0.3333333333333333,True
51.2270138,6.80771,3,,,POINT (6.80771 51.2270138),18.666666666666668,False
51.2027879,6.7998934,3,,,POINT (6.7998934 51.2027879),10.333333333333334,True
51.2296911,6.7926828,1,,,POINT (6.7926828 51.2296911),8.0,True
51.210199,6.8058781,1,,,POINT (6.8058781 51.210199),18.333333333333332,False
51.2080684,6.7770434,3,,,POINT (6.7770434 51.2080684),1.3333333333333333,True
51.2036653,6.8193012,1,,,POINT (6.8193012 51.2036653),41.0,False
51.2142171,6.7474975,3,,,POINT (6.7474975 51.2142171),25.333333333333332,False
51.2218197,6.8045471,1,,,POINT (6.8045471 51.2218197),16.666666666666668,False
51.2169848,6.8013213,1,,,POINT (6.8013213 51.2169848),11.333333333333334,True
51.2057824,6.7797501,4,,,POINT (6.7797501 51.2057824),2.0,True
51.2193755,6.793789,3,,,POINT (6.793789 51.2193755),5.333333333333333,True
51.2028149,6.789461,3,,,POINT (6.789461 51.2028149),0.6666666666666666,True
51.2430884,6.7907532,4,,,POINT (6.7907532 51.2430884),0.6666666666666666,True
51.2179945,6.8031247,1,,,POINT (6.8031247 51.2179945),17.0,False
51.2139772,6.8046545,1,,,POINT (6.8046545 51.2139772),17.0,False
51.1984293,6.796309,4,,,POINT (6.796309 51.1984293),16.0,False
51.2342488,6.7976625,3,,,POINT (6.7976625 51.2342488),12.666666666666666,True
51.2002263,6.7670738,3,crossing,,POINT (6.7670738 51.2002263),5.666666666666667,True
51.2447953,6.8183129,1,,,POINT (6.8183129 51.2447953),31.0,False
51.2182298,6.8052434,3,,,POINT (6.8052434 51.2182298),18.0,False
51.2119429,6.7593116,3,crossing,,POINT (6.7593116 51.2119429),12.0,True
51.2262635,6.7595769,3,,,POINT (6.7595769 51.2262635),20.333333333333332,False
51.2195318,6.8092953,3,,,POINT (6.8092953 51.2195318),23.333333333333332,False
51.2272319,6.7769251,4,,,POINT (6.7769251 51.2272319),1.3333333333333333,True
51.1992661,6.8094206,1,turning_circle,,POINT (6.8094206 51.1992661),25.0,False
51.2122585,6.8031038,1,,,POINT (6.8031038 51.2122585),15.666666666666666,False
51.2498194,6.7661177,1,,,POINT (6.7661177 51.2498194),9.333333333333334,True
51.1991813,6.781949,3,crossing,,POINT (6.781949 51.1991813),0.3333333333333333,True
51.2123822,6.8147132,1,,,POINT (6.8147132 51.2123822),29.333333333333332,False
51.203762,6.8009935,3,,,POINT (6.8009935 51.203762),13.333333333333334,True
51.231033,6.7526936,1,,,POINT (6.7526936 51.231033),18.333333333333332,False
51.2166381,6.7929514,3,,,POINT (6.7929514 51.2166381),4.0,True
51.2040537,6.8164066,3,,,POINT (6.8164066 51.2040537),37.666666666666664,False
51.248203,6.8124052,3,,,POINT (6.8124052 51.248203),25.333333333333332,False
51.203206,6.7952131,3,,,POINT (6.7952131 51.203206),7.333333333333333,True
51.2269989,6.8071808,3,,,POINT (6.8071808 51.2269989),18.666666666666668,False
51.202582,6.7806682,4,,,POINT (6.7806682 51.202582),0.6666666666666666,True
51.2125107,6.7641476,4,,,POINT (6.7641476 51.2125107),7.0,True
51.248975,6.7884348,3,,,POINT (6.7884348 51.248975),0.6666666666666666,True
51.2178324,6.7610038,3,,,POINT (6.7610038 51.2178324),11.666666666666666,True
51.2130718,6.754685,3,,,POINT (6.754685 51.2130718),19.333333333333332,False
51.2039595,6.7734145,3,,,POINT (6.7734145 51.2039595),1.3333333333333333,True
51.2000469,6.7680797,3,,,POINT (6.7680797 51.2000469),4.666666666666667,True
51.2150556,6.7465358,3,,,POINT (6.7465358 51.2150556),26.666666666666668,False
51.2451943,6.7708054,3,,,POINT (6.7708054 51.2451943),6.333333333333333,True
51.2205662,6.7921603,3,,,POINT (6.7921603 51.2205662),3.0,True
51.2192688,6.7679613,4,crossing,,POINT (6.7679613 51.2192688),4.333333333333333,True
51.2416457,6.7733346,3,,,POINT (6.7733346 51.2416457),3.0,True
51.1994291,6.7807835,3,,,POINT (6.7807835 51.1994291),1.0,True
51.2029652,6.7856891,3,,,POINT (6.7856891 51.2029652),0.6666666666666666,True
51.2038642,6.7797936,3,,,POINT (6.7797936 51.2038642),1.3333333333333333,True
51.232842,6.8038511,4,,,POINT (6.8038511 51.232842),18.0,False
51.2214812,6.7932048,3,,,POINT (6.7932048 51.2214812),3.6666666666666665,True
51.2319947,6.7344906,3,,,POINT (6.7344906 51.2319947),35.666666666666664,False
51.2385095,6.7348808,1,turning_circle,,POINT (6.7348808 51.2385095),46.666666666666664,False
51.2219265,6.7916996,4,,,POINT (6.7916996 51.2219265),1.3333333333333333,True
51.2175412,6.8024631,3,,,POINT (6.8024631 51.2175412),13.666666666666666,True
51.2455375,6.7855771,3,,,POINT (6.7855771 51.2455375),0.0,True
51.216039,6.7610413,4,,,POINT (6.7610413 51.216039),11.333333333333334,True
51.2021729,6.7939661,4,,,POINT (6.7939661 51.2021729),4.666666666666667,True
51.213367,6.7806865,3,,,POINT (6.7806865 51.213367),0.6666666666666666,True
51.2456504,6.7551562,4,,,POINT (6.7551562 51.2456504),34.666666666666664,False
51.2123382,6.7683413,3,,,POINT (6.7683413 51.2123382),4.666666666666667,True
51.2007706,6.7882255,3,,,POINT (6.7882255 51.2007706),0.6666666666666666,True
51.2273712,6.7604795,3,,,POINT (6.7604795 51.2273712),19.0,False
51.2362467,6.74727,3,,,POINT (6.74727 51.2362467),31.666666666666668,False
51.2423589,6.7521499,3,,,POINT (6.7521499 51.2423589),31.0,False
51.2105936,6.8059452,3,,,POINT (6.8059452 51.2105936),17.0,False
51.2010273,6.8000679,3,,,POINT (6.8000679 51.2010273),12.333333333333334,True
51.2402882,6.7759708,3,crossing,,POINT (6.7759708 51.2402882),0.6666666666666666,True
51.2127298,6.8027134,3,,,POINT (6.8027134 51.2127298),13.666666666666666,True
51.246396,6.7361638,3,,,POINT (6.7361638 51.246396),43.333333333333336,False
51.2386988,6.7752784,1,,,POINT (6.7752784 51.2386988),1.3333333333333333,True
51.2315432,6.7626798,1,,,POINT (6.7626798 51.2315432),8.666666666666666,True
51.231503,6.7549905,1,,,POINT (6.7549905 51.231503),16.0,False
51.2265821,6.77719,3,,,POINT (6.77719 51.2265821),2.0,True
51.238372,6.7960996,1,,,POINT (6.7960996 51.238372),9.0,True
51.2165058,6.8029569,3,,,POINT (6.8029569 51.2165058),14.0,True
51.2183997,6.7998088,3,,,POINT (6.7998088 51.2183997),12.666666666666666,True
51.2498168,6.7904479,1,,,POINT (6.7904479 51.2498168),0.6666666666666666,True
51.2079089,6.7621205,1,,,POINT (6.7621205 51.2079089),11.333333333333334,True
51.2446616,6.7988632,3,,,POINT (6.7988632 51.2446616),11.0,True
51.208061,6.7399548,3,,,POINT (6.7399548 51.208061),36.0,False
51.2172506,6.7943451,3,,,POINT (6.7943451 51.2172506),4.333333333333333,True
51.221643,6.7856592,3,,,POINT (6.7856592 51.221643),0.0,True
51.2034372,6.7967426,3,,,POINT (6.7967426 51.2034372),9.333333333333334,True
51.1987127,6.8024239,3,,,POINT (6.8024239 51.1987127),21.0,False
51.2378342,6.7839302,3,,,POINT (6.7839302 51.2378342),0.6666666666666666,True
51.2074687,6.760068,3,,,POINT (6.760068 51.2074687),11.666666666666666,True
51.2316153,6.7776103,3,,,POINT (6.7776103 51.2316153),2.6666666666666665,True
51.238343,6.8127832,1,,,POINT (6.8127832 51.238343),28.333333333333332,False
51.2028327,6.7741374,4,,,POINT (6.7741374 51.2028327),2.3333333333333335,True
51.2130403,6.8008861,3,,,POINT (6.8008861 51.2130403),12.333333333333334,True
51.2152344,6.7672295,4,crossing,,POINT (6.7672295 51.2152344),6.666666666666667,True
51.2190946,6.7756776,4,crossing,,POINT (6.7756776 51.2190946),0.6666666666666666,True
51.2007402,6.7555609,4,crossing,,POINT (6.7555609 51.2007402),14.666666666666666,True
51.2231913,6.7534735,3,,,POINT (6.7534735 51.2231913),26.333333333333332,False
51.2386302,6.7889649,3,,,POINT (6.7889649 51.2386302),0.0,True
51.2375641,6.8122136,1,,,POINT (6.8122136 51.2375641),26.333333333333332,False
51.2316068,6.7469847,3,,,POINT (6.7469847 51.2316068),23.333333333333332,False
51.2186386,6.7789052,1,,,POINT (6.7789052 51.2186386),1.3333333333333333,True
51.2375678,6.7334559,3,,,POINT (6.7334559 51.2375678),45.333333333333336,False
51.2172958,6.7824942,4,,,POINT (6.7824942 51.2172958),0.6666666666666666,True
51.2281769,6.8164295,3,,,POINT (6.8164295 51.2281769),28.0,False
51.2252807,6.8083221,1,,,POINT (6.8083221 51.2252807),21.333333333333332,False
51.2025395,6.7996754,3,,,POINT (6.7996754 51.2025395),10.333333333333334,True
51.2341734,6.7816168,3,,,POINT (6.7816168 51.2341734),0.0,True
51.2002001,6.8082687,3,,,POINT (6.8082687 51.2002001),22.666666666666668,False
51.2430362,6.7345888,3,,,POINT (6.7345888 51.2430362),46.333333333333336,False
51.2097005,6.7621938,3,,,POINT (6.7621938 51.2097005),10.666666666666666,True
51.2045062,6.7976527,3,,,POINT (6.7976527 51.2045062),10.333333333333334,True
51.2459515,6.7668025,1,,,POINT (6.7668025 51.2459515),6.666666666666667,True
51.2012803,6.8079232,3,,,POINT (6.8079232 51.2012803),20.333333333333332,False
51.2029843,6.8192822,1,,,POINT (6.8192822 51.2029843),40.333333333333336,False
51.2161947,6.8038216,3,,,POINT (6.8038216 51.2161947),14.666666666666666,True
51.2488207,6.7863731,1,,,POINT (6.7863731 51.2488207),0.3333333333333333,True
51.244928,6.7340242,3,,,POINT (6.7340242 51.244928),48.333333333333336,False
51.2438239,6.7876138,3,,,POINT (6.7876138 51.2438239),0.3333333333333333,True
51.2040758,6.7737892,3,,,POINT (6.7737892 51.2040758),1.3333333333333333,True
51.2474013,6.8054028,3,,,POINT (6.8054028 51.2474013),16.333333333333332,False
51.2012659,6.8076568,4,,,POINT (6.8076568 51.2012659),20.333333333333332,False
51.2000625,6.7727395,4,,,POINT (6.7727395 51.2000625),1.3333333333333333,True
51.236866,6.776729,4,crossing,,POINT (6.776729 51.236866),1.6666666666666667,True
51.1993424,6.811428,1,,,POINT (6.811428 51.1993424),26.333333333333332,False
51.2281845,6.7819062,1,,,POINT (6.7819062 51.2281845),0.3333333333333333,True
51.2486437,6.7706916,3,,,POINT (6.7706916 51.2486437),9.333333333333334,True
51.2179819,6.8126523,3,,,POINT (6.8126523 51.2179819),27.0,False
51.2173224,6.7959639,3,,,POINT (6.7959639 51.2173224),6.333333333333333,True
51.240538,6.8053719,3,,,POINT (6.8053719 51.240538),22.0,False
51.2293751,6.7851297,3,,,POINT (6.7851297 51.2293751),0.3333333333333333,True
51.2146526,6.7961561,1,,,POINT (6.7961561 51.2146526),9.0,True
51.2156337,6.7792734,3,,,POINT (6.7792734 51.2156337),1.6666666666666667,True
51.2193022,6.7949172,1,,,POINT (6.7949172 51.2193022),7.0,True
51.2432854,6.8021324,3,,,POINT (6.8021324 51.2432854),11.333333333333334,True
51.2318978,6.7633868,4,,,POINT (6.7633868 51.2318978),10.0,True
51.2495006,6.7753986,3,,,POINT (6.7753986 51.2495006),0.3333333333333333,True
51.2163325,6.752652,3,,,POINT (6.752652 51.2163325),20.666666666666668,False
51.2220307,6.7918204,4,,,POINT (6.7918204 51.2220307),2.3333333333333335,True
51.2146237,6.7984657,3,,,POINT (6.7984657 51.2146237),12.0,True
51.2253144,6.7811965,3,,,POINT (6.7811965 51.2253144),0.3333333333333333,True
51.207711,6.7388204,3,,,POINT (6.7388204 51.207711),35.666666666666664,False
51.2440164,6.7685135,4,,,POINT (6.7685135 51.2440164),7.333333333333333,True
51.2417446,6.7877565,3,,,POINT (6.7877565 51.2417446),0.0,True
51.2363687,6.7937398,3,crossing,,POINT (6.7937398 51.2363687),4.0,True
51.2515384,6.8143646,1,,,POINT (6.8143646 51.2515384),33.0,False
51.2363958,6.7975239,3,,,POINT (6.7975239 51.2363958),7.0,True
51.2064078,6.7532445,3,,,POINT (6.7532445 51.2064078),19.333333333333332,False
51.2447476,6.8161087,3,,,POINT (6.8161087 51.2447476),33.0,False
51.2122929,6.7912707,4,,,POINT (6.7912707 51.2122929),2.0,True
51.2125822,6.7671442,3,,,POINT (6.7671442 51.2125822),6.0,True
51.2230006,6.7796008,4,,,POINT (6.7796008 51.2230006),2.3333333333333335,True
51.2128224,6.797798,3,,,POINT (6.797798 51.2128224),7.666666666666667,True
51.2335113,6.7727886,3,,,POINT (6.7727886 51.2335113),1.3333333333333333,True
51.2245965,6.8111019,3,,,POINT (6.8111019 51.2245965),22.666666666666668,False
51.2479813,6.7830936,1,,,POINT (6.7830936 51.2479813),1.6666666666666667,True
51.2137868,6.7753863,1,,,POINT (6.7753863 51.2137868),0.6666666666666666,True
51.2078259,6.7949898,3,,,POINT (6.7949898 51.2078259),6.0,True
51.2449894,6.7928529,3,,,POINT (6.7928529 51.2449894),4.333333333333333,True
51.2426271,6.7987818,3,,,POINT (6.7987818 51.2426271),10.0,True
